Column1	artists	album_name	track_name	popularity	duration_ms	explicit	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	time_signature	track_genre
87180	Valent?n Elizalde	Las Bandas Rom?nticas	Aunque Te Enamores	50	234453	FALSE	0.6	0.389	0	-7.982	1	0.0327	0.564	0	0.0846	0.811	150.309	4	r-n-b
87181	Valent?n Elizalde	17 Exitos en Honor a Mi Padre	La Suavecita	49	195000	FALSE	0.697	0.501	3	-9.477	0	0.0817	0.677	0.000621	0.0529	0.792	113.66	4	r-n-b
87182	Sabotage;Heli?o;Casc?o;DJ Cia	Rap ? Compromisso (Edi??o Comemorativa)	Na Zona Sul	49	315493	FALSE	0.892	0.519	9	-7.568	1	0.348	0.162	0	0.0938	0.653	84.14	4	r-n-b
87183	Tihuana	Ilegal	Pula	49	182106	FALSE	0.78	0.937	9	-4.108	1	0.147	0.0319	0	0.102	0.935	137.156	4	r-n-b
87184	Maneva	Mundo Novo	Promete	49	180398	FALSE	0.776	0.407	4	-8.282	1	0.0649	0.644	0	0.148	0.749	122.889	4	r-n-b
87185	Robert Palmer;Eric 'ET' Thorngren	Fiesta tem?tica 80s	Addicted To Love	0	359706	FALSE	0.669	0.81	2	-6.854	1	0.0341	0.408	0.00000858	0.0614	0.966	111.58	4	r-n-b
87186	Cheap Trick	Christmas Rock 2022	Christmas Christmas	0	136480	FALSE	0.331	0.942	9	-3.968	1	0.141	0.00228	0.00524	0.0974	0.143	180.372	4	r-n-b
87187	Cheap Trick	Alternative Christmas 2022	I Wish It Was Christmas Today	0	194120	FALSE	0.383	0.984	8	-3.573	1	0.103	0.000246	0.287	0.24	0.304	164.959	4	r-n-b
87188	Cheap Trick	Alternative Christmas 2022	I Wish It Was Christmas Today	0	194120	FALSE	0.383	0.984	8	-3.573	1	0.103	0.000246	0.287	0.24	0.304	164.959	4	r-n-b
87189	The Avett Brothers	Chill Christmas Dinner	Winter In My Heart	0	294960	FALSE	0.409	0.198	9	-10.832	1	0.0293	0.751	0.000712	0.082	0.14	132.782	4	r-n-b
87190	Robert Palmer	80's	Simply Irresistible	0	254293	FALSE	0.646	0.934	9	-6.955	1	0.0531	0.129	0.0000103	0.0443	0.698	142.616	4	r-n-b
87191	La Original Banda El Lim?n de Salvador Liz?rraga	En la nada	Que Me Digan Loco	0	223346	FALSE	0.626	0.723	10	-1.882	1	0.028	0.629	0.00000801	0.0546	0.562	144.003	4	r-n-b
87192	The Avett Brothers	sadsadchristmas	Winter In My Heart	0	294960	FALSE	0.409	0.198	9	-10.832	1	0.0293	0.751	0.000712	0.082	0.14	132.782	4	r-n-b
87193	Banda Rancho Viejo De Julio Aramburo La Bandononona	La Sopa De Tu Propio Chocolate	La Sopa De Tu Propio Chocolate	50	234320	FALSE	0.728	0.418	5	-6.852	1	0.0336	0.384	0	0.0931	0.883	145.171	3	r-n-b
87194	The Avett Brothers	Calm Christmas	Winter In My Heart	0	294960	FALSE	0.409	0.198	9	-10.832	1	0.0293	0.751	0.000712	0.082	0.14	132.782	4	r-n-b
87195	The Avett Brothers	Acoustic Christmas Campfire	Winter In My Heart	0	294960	FALSE	0.409	0.198	9	-10.832	1	0.0293	0.751	0.000712	0.082	0.14	132.782	4	r-n-b
87196	The Avett Brothers	Christmas Vibes But Not Christmas Songs	Winter In My Heart	0	294960	FALSE	0.409	0.198	9	-10.832	1	0.0293	0.751	0.000712	0.082	0.14	132.782	4	r-n-b
87197	El Coyote Y Su Banda Tierra Santa	Como una Huella Digital	La Loba del Mar	50	143880	FALSE	0.799	0.736	8	-7.189	1	0.0582	0.283	0.000347	0.0265	0.975	106.539	3	r-n-b
87198	Legi?o Urbana	Legi?o Urbana	Soldados	48	290733	FALSE	0.589	0.432	10	-14.089	0	0.0361	0.00919	0.195	0.0949	0.605	124.084	4	r-n-b
87199	Joan Sebastian	Joan Sebastian Con Tambora	Aunque Ya Tengas Marido	50	158241	FALSE	0.731	0.328	0	-7.947	1	0.069	0.816	0	0.085	0.929	103.228	4	r-n-b
87200	Rah Swish	Tell 'Em	Tell 'Em	67	119233	TRUE	0.831	0.724	2	-3.157	1	0.203	0.0229	0.00000123	0.0436	0.9	145.055	4	r-n-b
87201	Maneva	Deixe-Me Ir / Tem Caf? (Ao Vivo)	Deixe-Me Ir / Tem Caf? - Ao Vivo	48	272277	FALSE	0.616	0.714	7	-3.965	0	0.311	0.243	0	0.316	0.695	176.192	4	r-n-b
87202	Maneva	Tempo de Paz	N?o V? Dizer Que N?o	48	224156	FALSE	0.52	0.571	5	-8.423	0	0.0333	0.692	0.00000201	0.17	0.399	96.081	4	r-n-b
87203	509-E;Dexter;Afro-X	Prov?rbios 13	Saudades Mil	48	526026	TRUE	0.624	0.589	2	-6.669	1	0.281	0.302	0	0.124	0.78	76.847	4	r-n-b
87204	Bobby Day	The Rockin' Adventures of Bobby Day	Rockin' Robin	47	156293	FALSE	0.549	0.686	7	-10.313	1	0.136	0.291	0	0.201	0.926	172.601	4	r-n-b
87205	Paul Anka;Odia Coates	Best 70s Rock Tunes	I Don't Like To Sleep Alone	0	198826	FALSE	0.471	0.557	10	-9.696	1	0.0277	0.413	0.00000761	0.267	0.26	127.164	4	r-n-b
87206	Charlie Brown Jr.	100% Charlie Brown Jr - Abalando A Sua F?brica	Tudo Pro Alto	47	203093	FALSE	0.215	0.945	10	-7.201	0	0.0798	0.000639	0.453	0.204	0.603	179.079	4	r-n-b
87207	Paul Anka;Odia Coates	Best 70s Rock Tunes	I Don't Like To Sleep Alone	0	198826	FALSE	0.471	0.557	10	-9.696	1	0.0277	0.413	0.00000761	0.267	0.26	127.164	4	r-n-b
87208	Charlie Brown Jr.	Ac?stico (Ao Vivo)	Tudo Que Ela Gosta De Escutar - Ao Vivo	48	190960	FALSE	0.513	0.89	5	-5.253	0	0.0728	0.0319	0.00108	0.687	0.73	122.698	4	r-n-b
87209	Charlie Brown Jr.	Ac?stico (Ao Vivo)	O Coro Vai Come - Ao Vivo	47	128106	FALSE	0.511	0.981	0	-5.329	0	0.0579	0.0301	0.0612	0.747	0.896	172.968	4	r-n-b
87210	O Rappa	O Rappa - Ac?stico Oficina Francisco Brennand (Deluxe) [Ao Vivo]	Na horda - Ao vivo	47	306961	FALSE	0.581	0.857	7	-5.89	0	0.127	0.374	0.0462	0.96	0.697	140.885	4	r-n-b
87211	Paul Anka;Odia Coates	Best 70s Rock Tunes	I Don't Like To Sleep Alone	0	198826	FALSE	0.471	0.557	10	-9.696	1	0.0277	0.413	0.00000761	0.267	0.26	127.164	4	r-n-b
87212	Paul Anka;Odia Coates	Sweet Home Alabama	I Don't Like To Sleep Alone	0	198826	FALSE	0.471	0.557	10	-9.696	1	0.0277	0.413	0.00000761	0.267	0.26	127.164	4	r-n-b
87213	Edwin Luna y La Trakalosa de Monterrey	Dime Que S? (Banda)	Dime Que S? - Banda	49	200146	FALSE	0.59	0.532	4	-5.446	1	0.0293	0.504	0	0.145	0.584	145.973	3	r-n-b
87214	Charlie Brown Jr.;RZO	Ac?stico (Ao Vivo)	A Banca (Ratat? ? Bicho Solto) - Ao Vivo	47	240200	FALSE	0.557	0.898	11	-5.109	0	0.25	0.551	0	0.81	0.827	109.246	4	r-n-b
87215	Valent?n Elizalde	Ebrio de Amor	Esta Cobardia	48	149465	FALSE	0.544	0.649	1	-5.225	1	0.0548	0.706	0.0000019	0.272	0.845	137.746	4	r-n-b
87216	Charlie Brown Jr.;Marcelo Nova	Ac?stico (Ao Vivo)	Hoje - Ao Vivo	48	262533	FALSE	0.589	0.967	8	-6.05	1	0.0751	0.0163	0.00000583	0.84	0.44	114.154	4	r-n-b
87217	Glen Campbell	Fiesta tem?tica 60s	Christmas Is For Children	0	199200	FALSE	0.32	0.288	7	-13.439	1	0.0291	0.363	0.00561	0.0943	0.181	77.762	4	r-n-b
87218	"Sergio Vega ""El Shaka"""	Cuando El Sol Salga Al Rev?s	Cuando Te Lavas la Cara	48	199746	FALSE	0.698	0.422	10	-4.74	1	0.0405	0.591	0	0.33	0.645	130.667	3	r-n-b
87219	Legi?o Urbana	O Descobrimento Do Brasil	Vinte E Nove	47	223933	FALSE	0.42	0.542	7	-13.097	1	0.036	0.02	0.0471	0.185	0.72	129.726	5	r-n-b
87220	Legi?o Urbana	Legi?o Urbana	Perdidos No Espa?o	48	177466	FALSE	0.572	0.567	11	-12.398	0	0.0388	0.0435	0.129	0.0966	0.768	81.917	4	r-n-b
87221	Fidel Rueda	Tengo Ganas	Me Llamas	48	257038	FALSE	0.773	0.413	8	-5.931	1	0.049	0.344	0.0000657	0.0659	0.88	98.749	4	r-n-b
87222	Glen Campbell	(60's) Sixties Collected Volume 2	Gentle On My Mind - Remastered 2001	0	178626	FALSE	0.597	0.415	3	-13.799	1	0.0323	0.189	0	0.122	0.826	108.987	4	r-n-b
87223	Maneva	Mundo Novo	Respostas	48	147598	FALSE	0.786	0.525	11	-7.373	1	0.13	0.14	0	0.199	0.686	130.077	4	r-n-b
87224	Lulu Santos	Assim Caminha A Humanidade	Assim Caminha a Humanidade	48	208693	FALSE	0.753	0.755	2	-9.196	1	0.029	0.0547	0.00459	0.0518	0.949	138.518	4	r-n-b
87225	Maneva	Tudo Vira Reggae II (Ao Vivo)	Apelido Carinhoso / Cigana - Ao Vivo	48	381045	FALSE	0.765	0.534	2	-6.867	1	0.101	0.258	0.00000482	0.102	0.512	143.865	4	r-n-b
87226	The Platters	Xmas Classics 2022	Christmas Time	0	124013	FALSE	0.299	0.377	0	-7.425	1	0.0283	0.859	0	0.116	0.378	69.272	4	r-n-b
87227	The Platters	A Very 60s Christmas	"Rudolph, The Red Nosed Reindeer"	0	112960	FALSE	0.576	0.682	3	-4.212	1	0.0369	0.726	0	0.236	0.919	145.274	4	r-n-b
87228	The Platters	A Very 60s Christmas	Blue Christmas	0	115573	FALSE	0.45	0.552	2	-6.9	1	0.0391	0.745	0	0.707	0.741	157.24	4	r-n-b
87229	Los Hermanos	Los Hermanos	Primavera	47	262040	FALSE	0.339	0.624	8	-4.755	1	0.0313	0.421	0.0000136	0.126	0.408	200.332	3	r-n-b
87230	The Platters	Classic Christmas Music 2022	Christmas Time	0	124013	FALSE	0.299	0.377	0	-7.425	1	0.0283	0.859	0	0.116	0.378	69.272	4	r-n-b
87231	Pulp	Fiesta tem?tica 90s	Sorted For E's & Wizz	0	217666	FALSE	0.507	0.9	0	-5.513	1	0.0635	0.226	0	0.377	0.536	94.466	4	r-n-b
87232	The Platters	A Very 60s Christmas	Jingle Bell Rock	0	108186	FALSE	0.525	0.711	2	-5.325	1	0.0333	0.651	0	0.657	0.904	69.688	4	r-n-b
87233	The Platters	60s Christmas Party	Jingle Bell Rock	0	108186	FALSE	0.525	0.711	2	-5.325	1	0.0333	0.651	0	0.657	0.904	69.688	4	r-n-b
87234	The Platters	A Very 60s Christmas	Winter Wonderland	0	133133	FALSE	0.648	0.463	3	-7.572	1	0.032	0.806	0	0.396	0.744	102.511	4	r-n-b
87235	The Platters	Christmas Soul Classics	Jingle Bell Rock	0	108186	FALSE	0.525	0.711	2	-5.325	1	0.0333	0.651	0	0.657	0.904	69.688	4	r-n-b
87236	The Platters	Desayuno en calma	All I Want For Christmas Is My Two Front Teeth	0	131973	FALSE	0.693	0.338	0	-6.372	1	0.0345	0.752	0	0.355	0.583	79.443	4	r-n-b
87237	Legi?o Urbana	Legi?o Urbana 30 Anos	Baader-Meinhof Blues	47	207533	FALSE	0.253	0.831	9	-5.41	1	0.0456	0.012	0.0000662	0.508	0.657	189.72	4	r-n-b
87238	The Platters	Christmas Soul Classics	I'll Be Home For Christmas	0	156840	FALSE	0.252	0.32	3	-8.69	1	0.0293	0.797	0.00000136	0.138	0.23	101.535	3	r-n-b
87239	El Coyote Y Su Banda Tierra Santa	Se Tenia Que Decir Y Se Dijo	Se Tenia Que Decir Y Se Dijo	49	211341	FALSE	0.564	0.485	8	-2.177	1	0.0404	0.52	0	0.0468	0.921	82.376	4	r-n-b
87240	The Platters	Xmas Classics 2022	All I Want For Christmas Is My Two Front Teeth	0	131973	FALSE	0.693	0.338	0	-6.372	1	0.0345	0.752	0	0.355	0.583	79.443	4	r-n-b
87241	Camisa de V?nus	Batalh?es de Estranhos	Eu N?o Matei Joana d'Arc	47	225533	FALSE	0.399	0.75	2	-11.185	1	0.118	0.00481	0.000483	0.0748	0.745	197.679	4	r-n-b
87242	The Platters	Classic Christmas 2022	All I Want For Christmas Is My Two Front Teeth	0	131973	FALSE	0.693	0.338	0	-6.372	1	0.0345	0.752	0	0.355	0.583	79.443	4	r-n-b
87243	The Platters	Classic Christmas Music 2022	"Rudolph, The Red Nosed Reindeer"	0	112960	FALSE	0.576	0.682	3	-4.212	1	0.0369	0.726	0	0.236	0.919	145.274	4	r-n-b
87244	Mariano Barba	De Parranda Con Mariano Barba	El Mono de Alambre - Versi?n Original	48	185133	TRUE	0.807	0.714	8	-5.272	1	0.0502	0.512	0	0.0638	0.966	108.834	4	r-n-b
87245	El Coyote Y Su Banda Tierra Santa	El Amo	El Federal De Caminos	49	146733	FALSE	0.671	0.467	0	-7.025	1	0.0402	0.655	0	0.306	0.98	107.794	4	r-n-b
87246	Legi?o Urbana	Legi?o Urbana	A Dan?a	48	242000	FALSE	0.759	0.389	11	-13.917	0	0.0648	0.00171	0.00175	0.1	0.68	136.059	4	r-n-b
87247	Banda Autentica de Jerez	La Autentica de Jerez Zacatecas - 15 Exitos	24 Horas del Dia	48	172920	FALSE	0.698	0.443	3	-9.526	1	0.0459	0.391	0	0.086	0.931	136.803	4	r-n-b
87248	Fidel Rueda	Musica del Pueblo	Escuchame	48	165013	FALSE	0.665	0.777	10	-2.116	1	0.0399	0.427	0	0.115	0.842	174.831	3	r-n-b
87249	Raimundos;?rica Martins	S? as Melhores do Pop Rock Brasileiro	A mais pedida	0	233733	FALSE	0.538	0.825	0	-4.021	1	0.0478	0.0105	0.0000143	0.0693	0.467	125.056	4	r-n-b
87250	Fivio Foreign;Kanye West;Alicia Keys	City of Gods	City of Gods	70	256000	TRUE	0.474	0.801	8	-5.978	0	0.375	0.102	0	0.322	0.497	147.356	4	r-n-b
87251	Blackstreet;Dr. Dre;Queen Pen	Another Level	No Diggity	77	304600	FALSE	0.867	0.646	1	-4.674	0	0.288	0.303	0	0.279	0.67	88.634	4	r-n-b
87252	Fivio Foreign;The Kid LAROI	B.I.B.L.E.	Paris to Tokyo	65	130897	TRUE	0.642	0.787	5	-6.389	0	0.17	0.0185	0	0.288	0.406	146.733	4	r-n-b
87253	Lil Tjay;Jay Critch	True 2 Myself	Ruthless (feat. Jay Critch)	65	244573	TRUE	0.521	0.592	9	-9.801	1	0.134	0.0489	0	0.267	0.356	129.754	4	r-n-b
87254	Tungevaag	Young Summer	Young Summer	55	156729	FALSE	0.642	0.907	2	-3.26	0	0.0507	0.00768	0.0000643	0.0696	0.357	107.06	4	r-n-b
87255	UM44K;Luan Otten	Melhor pensar	Melhor pensar	47	205345	FALSE	0.665	0.431	8	-7.119	1	0.0306	0.416	0	0.174	0.698	149.935	4	r-n-b
87256	A Fam?lia	Castelo de Madeira	Castelo de Madeira	48	454975	TRUE	0.812	0.844	9	-10.206	0	0.508	0.397	0	0.0654	0.834	77.192	4	r-n-b
87257	MHRAP	Renegado	Renegado	47	154343	FALSE	0.642	0.804	7	-2.133	0	0.29	0.794	0	0.145	0.493	150.109	4	r-n-b
87258	Cynthia Luz;Pedro Lotto;Froid	Do Caos ao Nirvana	Deixa Ela	47	238080	FALSE	0.483	0.777	6	-4.28	0	0.32	0.314	0	0.0914	0.512	124.19	4	r-n-b
87259	Wet Wet Wet	Picture This (20th Anniversary Edition)	"Love Is All Around - From ""Four Weddings And A Funeral"""	72	246240	FALSE	0.523	0.689	10	-6.58	1	0.027	0.228	0	0.109	0.547	84.09	4	r-n-b
87260	Buddy Holly;The Crickets	Christmas time but not Christmas songs 2022	Everyday	0	128466	FALSE	0.731	0.255	3	-11.732	1	0.0375	0.485	0	0.09	0.564	135.346	4	r-n-b
87261	O Rappa;Maria Rita / 1134893	Ac?stico MTV	Rodo cotidiano (Participa??o especial Maria Rita) - Ao vivo ac?stico	47	376613	FALSE	0.634	0.704	11	-8.5	0	0.17	0.647	0.00000757	0.975	0.505	114.751	4	r-n-b
87262	7 Minutoz	Rap Do Asta: Eu Vou Ser O Rei Mago (Nerd Hits)	Rap Do Asta: Eu Vou Ser O Rei Mago (Nerd Hits)	47	200758	FALSE	0.7	0.76	7	-6.366	0	0.0508	0.582	0.0000312	0.161	0.691	109.939	4	r-n-b
87263	Charlie Brown Jr.	Ac?stico (Ao Vivo)	Quinta-Feira - Ao Vivo	47	317160	FALSE	0.394	0.834	11	-6.658	1	0.0632	0.142	0.00107	0.919	0.834	147.975	4	r-n-b
87264	Sabotage;Chor?o	Rap ? Compromisso (Edi??o Comemorativa)	Cantando pro Santo	47	366413	FALSE	0.889	0.474	11	-9.017	0	0.345	0.0304	0.00000744	0.0887	0.745	79.976	4	r-n-b
87265	Lulu Santos	O ?ltimo Rom?ntico 2	L? vem o sol	47	178066	FALSE	0.583	0.463	7	-11.85	1	0.0287	0.939	0.0000708	0.0641	0.413	132.349	4	r-n-b
87266	Realidade Cruel	Dos Barracos de Maderite aos Pal?cios de Platina	O Resgate	48	415660	FALSE	0.553	0.732	7	-5.206	0	0.262	0.622	0	0.163	0.436	152.59	4	r-n-b
87267	"El Mimoso Luis Antonio L?pez;Luis Angel ""El Flaco"""	Cruz De Madera	Cruz De Madera	48	175466	FALSE	0.623	0.391	10	-8.548	1	0.0701	0.0932	0	0.388	0.93	131.599	4	r-n-b
87268	Charlie Brown Jr.	Transpira??o Cont?nua Prolongada - Edi??o Comemorativa	Quinta-Feira	47	290200	FALSE	0.724	0.646	11	-4.495	1	0.0658	0.0977	0.179	0.0647	0.824	143.674	4	r-n-b
87269	Sabotage;Sombra;Bastardo	Rap ? Compromisso (Edi??o Comemorativa)	Coca?na	47	298653	TRUE	0.901	0.708	1	-7.171	0	0.27	0.133	0	0.171	0.805	90.978	4	r-n-b
87270	Maneva	Mundo Novo	Cores Do Universo	47	131198	FALSE	0.689	0.719	9	-6.096	0	0.136	0.382	0	0.213	0.674	130	4	r-n-b
87271	Os Paralamas Do Sucesso	Nove Luas	Lourinha Bombril	47	158933	FALSE	0.615	0.907	7	-9.234	1	0.042	0.0194	0.0000559	0.279	0.8	168.459	4	r-n-b
87272	Maneva	T? De P? (Ac?stico)	T? De P? - Ac?stico	47	169472	FALSE	0.877	0.628	9	-7.541	0	0.0669	0.504	0	0.282	0.793	106.087	4	r-n-b
87273	7 Minutoz	Rap do Deidara: A Arte ? a Explos?o (Nerd Hits)	Rap do Deidara: A Arte ? a Explos?o (Nerd Hits)	47	183529	FALSE	0.568	0.777	4	-7.147	0	0.212	0.35	0	0.264	0.504	170.001	4	r-n-b
87274	Lupillo Rivera;Jenni Rivera	Borracho de Primera	Que Me Entierren Cantando	47	231862	FALSE	0.418	0.8	9	-3.38	1	0.134	0.255	0.00000252	0.0583	0.556	173.341	3	r-n-b
87275	Cynthia Luz;Projota	N?o ? S? Isso	Como Deus Quiser	47	181373	TRUE	0.753	0.656	0	-5.863	0	0.0759	0.655	0	0.099	0.819	91.022	4	r-n-b
87276	Tit?s	As Grandes D?cadas Da M?sica Popular Brasileira	Enquanto Houver Sol	47	183093	FALSE	0.665	0.596	4	-3.896	1	0.0267	0.149	0.0000484	0.327	0.207	115.265	4	r-n-b
87277	"Sergio Vega ""El Shaka"""	Necesito Due?a	Te Quiero Enamorar - Balada Version	47	209333	FALSE	0.773	0.506	9	-4.71	1	0.0439	0.664	0	0.247	0.782	137.845	3	r-n-b
87278	Maneva	Mundo Novo	Vida Eu Gosto De Voc?	47	181765	FALSE	0.658	0.477	4	-8.903	1	0.153	0.569	0	0.257	0.456	138.559	4	r-n-b
87279	Los Hermanos	Los Hermanos Na Fundi??o Progresso - 09 De Junho De 2007	Anna J?lia - Ao Vivo	46	226546	FALSE	0.233	0.948	3	-4.464	1	0.209	0.12	0.00261	0.984	0.444	146.753	4	r-n-b
87280	Biquini Cavad?o	1985/2007 Sucessos Regravados (Vol. 2)	Jana?na	47	218613	FALSE	0.578	0.88	9	-5.113	1	0.0496	0.108	0.0000029	0.114	0.719	175.983	4	r-n-b
87281	Julio Preciado Y Su Banda Perla Del Pacifico	16 Bandazos de Oro	El Disgusto	48	187946	FALSE	0.776	0.504	8	-7.193	1	0.0385	0.727	0.000474	0.167	0.963	115.803	4	r-n-b
87282	Jota Quest	Saideira Ac?stico Sessions	Todas as Janelas	46	267333	FALSE	0.582	0.561	9	-7.068	1	0.0293	0.0687	0.0000213	0.0829	0.412	82.969	4	r-n-b
87283	Banda Rancho Viejo De Julio Aramburo La Bandononona	Desde Que Tu Apareciste	Desde Que Tu Apareciste - Sencillo	48	186572	FALSE	0.763	0.477	0	-5.82	1	0.0312	0.542	0	0.108	0.789	120.014	4	r-n-b
87284	Lupillo Rivera	El Toro del Corrido	La Cosecha	47	178281	FALSE	0.651	0.639	9	-6.692	1	0.0428	0.0485	0.0078	0.245	0.606	110.86	1	r-n-b
87285	Maneva;MC Hariel	Caleidosc?pico	Banco De Areia	47	174106	FALSE	0.607	0.704	8	-6.567	1	0.0488	0.101	0	0.3	0.897	162.944	4	r-n-b
87286	Joan Sebastian	M?s All? Del Sol	La Medecina	47	160853	FALSE	0.678	0.616	2	-6.723	1	0.0441	0.752	0.000231	0.047	0.689	105.831	4	r-n-b
87287	Charlie Brown Jr.	Chegou Quem Faltava - Vers?o Completa (Ao Vivo)	Confisco - Ao Vivo - Chegou Quem Faltava	47	181333	FALSE	0.504	0.969	1	-5.439	1	0.11	0.000395	0.154	0.96	0.389	131.367	4	r-n-b
87288	The Drifters	R'n'B Studying	She Never Talked to Me That Way	0	153973	FALSE	0.386	0.384	10	-12.716	1	0.0426	0.679	0	0.116	0.791	146.387	4	r-n-b
87289	The Drifters	Christmas Only: The Timeless Classic Collection	White Christmas	0	158413	FALSE	0.555	0.213	8	-9.262	1	0.0449	0.939	0.0000533	0.113	0.498	125.126	4	r-n-b
87290	El Coyote Y Su Banda Tierra Santa	Te So??	Hablando Claro	48	136760	FALSE	0.699	0.434	7	-9.4	1	0.0325	0.555	0.00000348	0.248	0.977	104.956	3	r-n-b
87291	The Drifters	Christmas Time	White Christmas	0	158533	FALSE	0.578	0.182	8	-10.424	1	0.0444	0.825	0.000005	0.144	0.477	127.363	4	r-n-b
87292	The Drifters	Merry Christmas	White Christmas	0	158533	FALSE	0.578	0.182	8	-10.424	1	0.0444	0.825	0.000005	0.144	0.477	127.363	4	r-n-b
87293	The Drifters	Perfect Christmas Hits	White Christmas	0	158533	FALSE	0.578	0.182	8	-10.424	1	0.0444	0.825	0.000005	0.144	0.477	127.363	4	r-n-b
87294	The Drifters	Holly Jolly Christmas	White Christmas	0	158533	FALSE	0.578	0.182	8	-10.424	1	0.0444	0.825	0.000005	0.144	0.477	127.363	4	r-n-b
87295	The Drifters	Christmas Music - Holiday Hits	White Christmas	0	158533	FALSE	0.578	0.182	8	-10.424	1	0.0444	0.825	0.000005	0.144	0.477	127.363	4	r-n-b
87296	The Drifters	Thanksgiving Party	Sweets for My Sweet	0	147146	FALSE	0.772	0.81	0	-7.602	1	0.0322	0.687	0.00000242	0.097	0.971	119.883	4	r-n-b
87297	Legi?o Urbana	Legi?o Urbana	Petr?leo Do Futuro	46	182933	FALSE	0.224	0.802	7	-10.58	1	0.102	0.00831	0.00217	0.228	0.338	202.869	4	r-n-b
87298	Bar?o Vermelho	S? as Melhores do Pop Rock Brasileiro	Maior abandonado (Ao Vivo) - Live	0	163693	FALSE	0.668	0.63	4	-6.368	1	0.041	0.256	0.0267	0.162	0.904	143.041	4	r-n-b
87299	Joan Sebastian	Norte?o	Traficante De Besos	47	149884	FALSE	0.745	0.69	7	-8.903	1	0.0355	0.396	0.00213	0.141	0.964	106.149	4	r-n-b
87300	Paul Anka	Sings His Favorites	Put Your Head on My Shoulder	64	155080	FALSE	0.549	0.433	7	-8.526	1	0.0327	0.906	0.0108	0.0774	0.486	116.068	3	r-n-b
87301	Lil Tjay;Offset;Moneybagg Yo	Destined 2 Win	Run It Up (feat. Offset & Moneybagg Yo)	63	232048	TRUE	0.88	0.575	6	-6.091	1	0.163	0.415	0	0.109	0.671	120.031	4	r-n-b
87302	Luccas Carlos;Gee Rocha	Ao Vivo	Incomum - Ao Vivo	46	242291	FALSE	0.584	0.337	7	-8.116	0	0.0441	0.866	0	0.852	0.545	117.127	4	r-n-b
87303	Frejat	Moska Apresenta Zoombido: Frejat	Por Voc?	45	211816	FALSE	0.622	0.33	8	-6.492	1	0.0291	0.464	0	0.0624	0.376	122.87	4	r-n-b
87304	IVYSON;Templo Sonoro	Poemas Para Quem Chora	Sina	47	221995	TRUE	0.703	0.347	2	-10.079	1	0.0552	0.593	0.00000154	0.163	0.385	127.897	4	r-n-b
87305	Wet Wet Wet	Hits Pop Rock 90's	If I Never See You Again	0	230266	FALSE	0.489	0.612	2	-5.58	1	0.0262	0.51	0	0.126	0.384	159.998	4	r-n-b
87306	Flora Matos	Eletrocardiograma	Sonhos Gangsta	47	180870	FALSE	0.67	0.652	5	-7.765	0	0.191	0.112	0	0.383	0.861	87.961	4	r-n-b
87307	Jota Quest;J?o	Collab	Amor Maior	45	197277	FALSE	0.614	0.394	5	-11.954	1	0.0447	0.307	0	0.128	0.296	139.952	4	r-n-b
87308	Enygma Rapper	Rei Sem Nome (Meruem)	Rei Sem Nome (Meruem)	46	384347	FALSE	0.532	0.639	1	-8.823	0	0.0418	0.151	0	0.122	0.357	137.971	4	r-n-b
87309	MV Bill	Traficando Informa??o	Soldado do Morro	47	412395	FALSE	0.68	0.585	3	-5.989	0	0.331	0.168	0	0.248	0.541	78.078	4	r-n-b
87310	Raul Seixas	20 Grandes Sucessos De Raul Seixas	Gita	46	288933	FALSE	0.494	0.691	9	-7.233	1	0.0368	0.0599	0.00633	0.0649	0.722	111.175	4	r-n-b
87311	Capital Inicial	Eu Nunca Disse Adeus	Eu Nunca Disse Adeus	46	208786	FALSE	0.299	0.686	7	-7.058	1	0.0417	0.0132	0	0.354	0.366	145.971	3	r-n-b
87312	Frejat	Frejat Ao Vivo No Rock In Rio	Puro ?xtase - Ao Vivo	45	292186	FALSE	0.571	0.924	9	-4.727	1	0.197	0.179	0.00000407	0.719	0.5	121.056	4	r-n-b
87313	Pato Fu	Ruido Rosa	Ando Meio Desligado	46	208973	FALSE	0.618	0.661	5	-8.097	0	0.0356	0.0621	0.00000515	0.363	0.614	143.129	4	r-n-b
87314	Raul Seixas	E-Collection	O carimbador maluco	46	140666	FALSE	0.673	0.846	7	-7.918	1	0.145	0.199	0	0.408	0.772	148.118	4	r-n-b
87315	Kid Abelha	Meio Desligado (Ac?stico)	Nada por mim - Ac?stico	45	166306	FALSE	0.516	0.471	2	-10.508	1	0.0299	0.595	0.00000428	0.785	0.361	128.183	4	r-n-b
87316	Kid Abelha	Educa??o Sentimental	A f?rmula do amor	45	300666	FALSE	0.68	0.735	5	-7.939	1	0.0277	0.0597	0.214	0.119	0.881	133.289	4	r-n-b
87317	Maneva	Tudo Vira Reggae II (Ao Vivo)	Deixe-Me Ir / Tem Caf? - Ao Vivo	46	272277	FALSE	0.616	0.714	7	-3.965	0	0.311	0.243	0	0.316	0.695	176.192	4	r-n-b
87318	Bombay Bicycle Club	Fr?hst?cksmusik Herbst/Winter 2022/2023	Always Like This	0	245640	FALSE	0.649	0.613	1	-6.698	1	0.0321	0.423	0.000754	0.0872	0.679	121.437	4	r-n-b
